location_id,district,city,province,father_id,amap_code,shortpy,fullpy
1,中国,中国,中国,,,zg,zhongguo
110000,北京市,北京市,北京市,1,10,bjs,beijingshi
110100,北京市,北京市,北京市,110000,10,bjs,beijingshi
110101,东城区,北京市,北京市,110100,10,dcq,dongchengqu
110102,西城区,北京市,北京市,110100,10,xcq,xichengqu
110103,崇文区,北京市,北京市,110100,10,cwq,chongwenqu
110104,宣武区,北京市,北京市,110100,10,xwq,xuanwuqu
110105,朝阳区,北京市,北京市,110100,10,cyq,chaoyangqu
110106,丰台区,北京市,北京市,110100,10,ftq,fengtaiqu
110107,石景山区,北京市,北京市,110100,10,sjsq,shijingshanqu
110108,海淀区,北京市,北京市,110100,10,hdq,haidianqu
110109,门头沟区,北京市,北京市,110100,10,mtgq,mentougouqu
110111,房山区,北京市,北京市,110100,10,fsq,fangshanqu
110112,通州区,北京市,北京市,110100,10,tzq,tongzhouqu
110113,顺义区,北京市,北京市,110100,10,syq,shunyiqu
110114,昌平区,北京市,北京市,110100,10,cpq,changpingqu
110115,大兴区,北京市,北京市,110100,10,dxq,daxingqu
110116,怀柔区,北京市,北京市,110100,10,hrq,huairouqu
110117,平谷区,北京市,北京市,110100,10,pgq,pingguqu
110228,密云县,北京市,北京市,110100,10,myx,miyunxian
110229,延庆县,北京市,北京市,110100,10,yqx,yanqingxian
110230,延庆镇,北京市,北京市,110100,10,yqz,yanqingzhen
110231,其它区,北京市,北京市,110100,10,qtq,qitaqu
120000,天津市,天津市,天津市,1,22,tjs,tianjinshi
120100,天津市,天津市,天津市,120000,22,tjs,tianjinshi
120101,和平区,天津市,天津市,120100,22,hpq,hepingqu
120102,河东区,天津市,天津市,120100,22,hdq,hedongqu
120103,河西区,天津市,天津市,120100,22,hxq,hexiqu
120104,南开区,天津市,天津市,120100,22,nkq,nankaiqu
120105,河北区,天津市,天津市,120100,22,hbq,hebeiqu
120106,红桥区,天津市,天津市,120100,22,hqq,hongqiaoqu
120107,塘沽区,天津市,天津市,120100,22,tgq,tangguqu
120108,汉沽区,天津市,天津市,120100,22,hgq,hanguqu
120109,大港区,天津市,天津市,120100,22,dgq,dagangqu
120110,东丽区,天津市,天津市,120100,22,dlq,dongliqu
120111,西青区,天津市,天津市,120100,22,xqq,xiqingqu
120112,津南区,天津市,天津市,120100,22,jnq,jinnanqu
120113,北辰区,天津市,天津市,120100,22,bcq,beichenqu
120114,武清区,天津市,天津市,120100,22,wqq,wuqingqu
120115,宝坻区,天津市,天津市,120100,22,bdq,baodiqu
120116,蓟县,天津市,天津市,120100,22,jx,jixian
120221,宁河县,天津市,天津市,120100,22,nhx,ninghexian
120223,芦台镇,天津市,天津市,120100,22,ltz,lutaizhen
120225,静海县,天津市,天津市,120100,22,jhx,jinghaixian
120226,其他区,天津市,天津市,120100,22,qtq,qitaqu
130000,河北省,河北省,河北省,1,,hbs,hebeisheng
130100,石家庄市,石家庄市,河北省,130000,311,sjzs,shijiazhuangshi
130102,长安区,石家庄市,河北省,130100,311,caq,changanqu
130103,桥东区,石家庄市,河北省,130100,311,qdq,qiaodongqu
130104,桥西区,石家庄市,河北省,130100,311,qxq,qiaoxiqu
130105,新华区,石家庄市,河北省,130100,311,xhq,xinhuaqu
130107,井陉矿区,石家庄市,河北省,130100,311,jxkq,jingxingkuangqu
130108,裕华区,石家庄市,河北省,130100,311,yhq,yuhuaqu
130121,井陉县,石家庄市,河北省,130100,311,jxx,jingxingxian
130123,正定县,石家庄市,河北省,130100,311,zdx,zhengdingxian
130124,栾城县,石家庄市,河北省,130100,311,lcx,luanchengxian
130125,行唐县,石家庄市,河北省,130100,311,xtx,xingtangxian
130126,灵寿县,石家庄市,河北省,130100,311,lsx,lingshouxian
130127,高邑县,石家庄市,河北省,130100,311,gyx,gaoyixian
130128,深泽县,石家庄市,河北省,130100,311,szx,shenzexian
130129,赞皇县,石家庄市,河北省,130100,311,zhx,zanhuangxian
130130,无极县,石家庄市,河北省,130100,311,wjx,wujixian
130131,平山县,石家庄市,河北省,130100,311,psx,pingshanxian
130132,元氏县,石家庄市,河北省,130100,311,ysx,yuanshixian
130133,赵县,石家庄市,河北省,130100,311,zx,zhaoxian
130181,辛集市,石家庄市,河北省,130100,311,xjs,xinjishi
130182,藁城市,石家庄市,河北省,130100,311,gxs,gaochengshi
130183,晋州市,石家庄市,河北省,130100,311,jzs,jinzhoushi
130184,新乐市,石家庄市,河北省,130100,311,xls,xinleshi
130185,鹿泉市,石家庄市,河北省,130100,311,lqs,luquanshi
130186,其它区,石家庄市,河北省,130100,311,qtq,qitaqu
130200,唐山市,唐山市,河北省,130000,315,tss,tangshanshi
130202,路南区,唐山市,河北省,130200,315,lnq,lunanqu
130203,路北区,唐山市,河北省,130200,315,lbq,lubeiqu
130204,古冶区,唐山市,河北省,130200,315,gyq,guyequ
130205,开平区,唐山市,河北省,130200,315,kpx,kaipingqu
130207,丰南区,唐山市,河北省,130200,315,fnx,fengnanqu
130208,丰润区,唐山市,河北省,130200,315,frx,fengrunqu
130223,滦县,唐山市,河北省,130200,315,lx,luanxian
130224,滦南县,唐山市,河北省,130200,315,lnx,luannanxian
130225,乐亭县,唐山市,河北省,130200,315,ltx,laotingxian
130227,迁西县,唐山市,河北省,130200,315,qxx,qianxixian
130229,玉田县,唐山市,河北省,130200,315,ytx,yutianxian
130230,唐海县,唐山市,河北省,130200,315,thx,tanghaixian
130281,遵化市,唐山市,河北省,130200,315,zhs,zunhuashi
130283,迁安市,唐山市,河北省,130200,315,qas,qiananshi
130284,其它区,唐山市,河北省,130200,315,qtq,qitaqu
130300,秦皇岛市,秦皇岛市,河北省,130000,335,qhds,qinhuangdaoshi
130302,海港区,秦皇岛市,河北省,130300,335,hgq,haigangqu
130303,山海关区,秦皇岛市,河北省,130300,335,shgq,shanhaiguanqu
130304,北戴河区,秦皇岛市,河北省,130300,335,ndhq,beidaihequ
130321,青龙满族自治县,秦皇岛市,河北省,130300,335,qlmzzzx,qinglongmanzuzizhixian
130322,昌黎县,秦皇岛市,河北省,130300,335,clx,changlixian
130323,抚宁县,秦皇岛市,河北省,130300,335,fnx,funingxian
130324,卢龙县,秦皇岛市,河北省,130300,335,llx,lulongxian
130398,其它区,秦皇岛市,河北省,130300,335,qtq,qitaqu
130400,邯郸市,邯郸市,河北省,130000,310,hds,handanshi
130402,邯山区,邯郸市,河北省,130400,310,hsq,hanshanqu
130403,丛台区,邯郸市,河北省,130400,310,ctq,congtaiqu
130404,复兴区,邯郸市,河北省,130400,310,fxq,fuxingqu
130406,峰峰矿区,邯郸市,河北省,130400,310,ffkq,fengfengkuangqu
130421,邯郸县,邯郸市,河北省,130400,310,hdx,handanxian
130423,临漳县,邯郸市,河北省,130400,310,lzx,linzhangxian
130424,成安县,邯郸市,河北省,130400,310,cax,chenganxian
130425,大名县,邯郸市,河北省,130400,310,dmx,damingxian
130426,涉县,邯郸市,河北省,130400,310,sx,shexian
130427,磁县,邯郸市,河北省,130400,310,cx,cixian
130428,肥乡县,邯郸市,河北省,130400,310,fxx,feixiangxian
130429,永年县,邯郸市,河北省,130400,310,ynx,yongnianxian
130430,邱县,邯郸市,河北省,130400,310,qx,qiuxian
130431,鸡泽县,邯郸市,河北省,130400,310,jzx,jizexian
130432,广平县,邯郸市,河北省,130400,310,gpx,guangpingxian
130433,馆陶县,邯郸市,河北省,130400,310,gtx,guantaoxian
130434,魏县,邯郸市,河北省,130400,310,wx,weixian
130435,曲周县,邯郸市,河北省,130400,310,qzx,quzhouxian
130481,武安市,邯郸市,河北省,130400,310,was,wuanshi
130482,其它区,邯郸市,河北省,130400,310,qtq,qitaqu
130500,邢台市,邢台市,河北省,130000,319,xts,xingtaishi
130502,桥东区,邢台市,河北省,130500,319,qdq,qiaodongqu
130503,桥西区,邢台市,河北省,130500,319,qxq,qiaoxiqu
130521,邢台县,邢台市,河北省,130500,319,xtx,xingtaixian
130522,临城县,邢台市,河北省,130500,319,lcx,linchengxian
130523,内丘县,邢台市,河北省,130500,319,nqx,neiqiuxian
130524,柏乡县,邢台市,河北省,130500,319,bxx,baixiangxian
130525,隆尧县,邢台市,河北省,130500,319,lyx,longyaoxian
130526,任县,邢台市,河北省,130500,319,rx,renxian
130527,南和县,邢台市,河北省,130500,319,nhx,nanhexian
130528,宁晋县,邢台市,河北省,130500,319,njx,ningjinxian
130529,巨鹿县,邢台市,河北省,130500,319,jlx,juluxian
130530,新河县,邢台市,河北省,130500,319,xhx,xinhexian
130531,广宗县,邢台市,河北省,130500,319,gzx,guangzongxian
130532,平乡县,邢台市,河北省,130500,319,pxx,pingxiangxian
130533,威县,邢台市,河北省,130500,319,wx,weixian
130534,清河县,邢台市,河北省,130500,319,qhx,qinghexian
130535,临西县,邢台市,河北省,130500,319,lxx,linxixian
130581,南宫市,邢台市,河北省,130500,319,ngs,nangongshi
130582,沙河市,邢台市,河北省,130500,319,shs,shaheshi
130583,其它区,邢台市,河北省,130500,319,qtq,qitaqu
130600,保定市,保定市,河北省,130000,312,bds,baodingshi
130602,新市区,保定市,河北省,130600,312,xsq,xinshiqu
130603,北市区,保定市,河北省,130600,312,bsq,beishiqu
130604,南市区,保定市,河北省,130600,312,nsq,nanshiqu
130621,满城县,保定市,河北省,130600,312,mcx,manchengxian
130622,清苑县,保定市,河北省,130600,312,qyx,qingyuanxian
130623,涞水县,保定市,河北省,130600,312,lsx,laishuixian
130624,阜平县,保定市,河北省,130600,312,fpx,fupingxian
130625,徐水县,保定市,河北省,130600,312,xsx,xushuixian
130626,定兴县,保定市,河北省,130600,312,dxx,dingxingxian
130627,唐县,保定市,河北省,130600,312,tx,tangxian
130628,高阳县,保定市,河北省,130600,312,gyx,gaoyangxian
130629,容城县,保定市,河北省,130600,312,rcx,rongchengxian
130630,涞源县,保定市,河北省,130600,312,lyx,laiyuanxian
130631,望都县,保定市,河北省,130600,312,wdx,wangduxian
130632,安新县,保定市,河北省,130600,312,axx,anxinxian
130633,易县,保定市,河北省,130600,312,yx,yixian
130634,曲阳县,保定市,河北省,130600,312,qyx,quyangxian
130635,蠡县,保定市,河北省,130600,312,lx,lixian
130636,顺平县,保定市,河北省,130600,312,spx,shunpingxian
130637,博野县,保定市,河北省,130600,312,byx,boyexian
130638,雄县,保定市,河北省,130600,312,xx,xiongxian
130681,涿州市,保定市,河北省,130600,312,zzs,zhuozhoushi
130682,定州市,保定市,河北省,130600,312,dzs,dingzhoushi
130683,安国市,保定市,河北省,130600,312,ags,anguoshi
130684,高碑店市,保定市,河北省,130600,312,gbds,gaobeidianshi
130698,高开区,保定市,河北省,130600,312,gkq,gaokaiqu
130699,其它区,保定市,河北省,130600,312,qtq,qitaqu
130700,张家口市,张家口市,河北省,130000,313,zjks,zhangjiakoushi
130702,桥东区,张家口市,河北省,130700,313,qdq,qiaodongqu
130703,桥西区,张家口市,河北省,130700,313,qxq,qiaoxiqu
130705,宣化区,张家口市,河北省,130700,313,xhq,xuanhuaqu
130706,下花园区,张家口市,河北省,130700,313,xhyq,xiahuayuanqu
130721,宣化县,张家口市,河北省,130700,313,xhx,xuanhuaxian
130722,张北县,张家口市,河北省,130700,313,zbx,zhangbeixian
130723,康保县,张家口市,河北省,130700,313,kbx,kangbaoxian
130724,沽源县,张家口市,河北省,130700,313,gyx,guyuanxian
130725,尚义县,张家口市,河北省,130700,313,syx,shangyixian
130726,蔚县,张家口市,河北省,130700,313,yx,yuxian
130727,阳原县,张家口市,河北省,130700,313,yyx,yangyuanxian
130728,怀安县,张家口市,河北省,130700,313,hax,huaianxian
130729,万全县,张家口市,河北省,130700,313,wqx,wanquanxian
130730,怀来县,张家口市,河北省,130700,313,hlx,huailaixian
130731,涿鹿县,张家口市,河北省,130700,313,zlx,zhuoluxian
130732,赤城县,张家口市,河北省,130700,313,ccx,chichengxian
130733,崇礼县,张家口市,河北省,130700,313,clx,chonglixian
130734,其它区,张家口市,河北省,130700,313,qtq,qitaqu
130800,承德市,承德市,河北省,130000,314,cds,chengdeshi
130802,双桥区,承德市,河北省,130800,314,sqq,shuangqiaoqu
130803,双滦区,承德市,河北省,130800,314,slq,shuangluanqu
130804,鹰手营子矿区,承德市,河北省,130800,314,ysyzkq,yingshouyingzikuangqu
130821,承德县,承德市,河北省,130800,314,cdx,chengdexian
130822,兴隆县,承德市,河北省,130800,314,xlx,xinglongxian
130823,平泉县,承德市,河北省,130800,314,pqx,pingquanxian
130824,滦平县,承德市,河北省,130800,314,lpx,luanpingxian
130825,隆化县,承德市,河北省,130800,314,lhx,longhuaxian
130826,丰宁满族自治县,承德市,河北省,130800,314,fnmzzzx,fengningmanzuzizhixian
130827,宽城满族自治县,承德市,河北省,130800,314,kcmzzzx,kuanchengmanzuzizhixian
130828,围场满族蒙古族自治县,承德市,河北省,130800,314,wcmzmgzzzx,weichangmanzumengguzuzizhixian
130829,其它区,承德市,河北省,130800,314,qtq,qitaqu
130900,沧州市,沧州市,河北省,130000,317,czs,cangzhoushi
130902,新华区,沧州市,河北省,130900,317,xhq,xinhuaqu
130903,运河区,沧州市,河北省,130900,317,yhq,yunhequ
130921,沧县,沧州市,河北省,130900,317,cx,cangxian
130922,青县,沧州市,河北省,130900,317,qx,qingxian
130923,东光县,沧州市,河北省,130900,317,dgx,dongguangxian
130924,海兴县,沧州市,河北省,130900,317,hxx,haixingxian
130925,盐山县,沧州市,河北省,130900,317,ysx,yanshanxian
130926,肃宁县,沧州市,河北省,130900,317,snx,suningxian
130927,南皮县,沧州市,河北省,130900,317,npx,nanpixian
130928,吴桥县,沧州市,河北省,130900,317,wqx,wuqiaoxian
130929,献县,沧州市,河北省,130900,317,xx,xianxian
130930,孟村回族自治县,沧州市,河北省,130900,317,mchzzzx,mengcunhuizuzizhixian
130981,泊头市,沧州市,河北省,130900,317,bts,botoushi
130982,任丘市,沧州市,河北省,130900,317,rqs,renqiushi
130983,黄骅市,沧州市,河北省,130900,317,hhs,huanghuashi
130984,河间市,沧州市,河北省,130900,317,hjs,hejianshi
130985,其它区,沧州市,河北省,130900,317,qtq,qitaqu
131000,廊坊市,廊坊市,河北省,130000,316,lfs,langfangshi
131002,安次区,廊坊市,河北省,131000,316,acq,anciqu
131003,广阳区,廊坊市,河北省,131000,316,gyq,guangyangqu
131022,固安县,廊坊市,河北省,131000,316,gax,guanxian
131023,永清县,廊坊市,河北省,131000,316,yqx,yongqingxian
131024,香河县,廊坊市,河北省,131000,316,xhx,xianghexian
131025,大城县,廊坊市,河北省,131000,316,dcx,dachengxian
131026,文安县,廊坊市,河北省,131000,316,wax,wenanxian
131028,大厂回族自治县,廊坊市,河北省,131000,316,dchzzzx,dachanghuizuzizhixian
131051,开发区,廊坊市,河北省,131000,316,kfq,kaifaqu
131052,燕郊经济技术开发区,廊坊市,河北省,131000,316,yjjjjskfq,yanjiaojingjijishukaifaqu
131081,霸州市,廊坊市,河北省,131000,316,bzs,bazhoushi
131082,三河市,廊坊市,河北省,131000,316,shs,sanheshi
131083,其它区,廊坊市,河北省,131000,316,qtq,qitaqu
131100,衡水市,衡水市,河北省,130000,318,hss,hengshuishi
131102,桃城区,衡水市,河北省,131100,318,tcq,taochengqu
131121,枣强县,衡水市,河北省,131100,318,zqx,zaoqiangxian
131122,武邑县,衡水市,河北省,131100,318,wyx,wuyixian
131123,武强县,衡水市,河北省,131100,318,wqx,wuqiangxian
131124,饶阳县,衡水市,河北省,131100,318,ryx,raoyangxian
131125,安平县,衡水市,河北省,131100,318,apx,anpingxian
131126,故城县,衡水市,河北省,131100,318,gcx,guchengxian
131127,景县,衡水市,河北省,131100,318,jx,jingxian
131128,阜城县,衡水市,河北省,131100,318,fcx,fuchengxian
131181,冀州市,衡水市,河北省,131100,318,jzs,jizhoushi
131182,深州市,衡水市,河北省,131100,318,szs,shenzhoushi
131183,其它区,衡水市,河北省,131100,318,qtq,qitaqu
140000,山西省,山西省,山西省,1,,sxs,shanxisheng
140100,太原市,太原市,山西省,140000,351,tys,taiyuanshi
140105,小店区,太原市,山西省,140100,351,xdq,xiaodianqu
140106,迎泽区,太原市,山西省,140100,351,yzq,yingzequ
140107,杏花岭区,太原市,山西省,140100,351,xhlq,xinghualingqu
140108,尖草坪区,太原市,山西省,140100,351,jcpq,jiancaopingqu
140109,万柏林区,太原市,山西省,140100,351,wblq,wanbolinqu
140110,晋源区,太原市,山西省,140100,351,jyq,jinyuanqu
140121,清徐县,太原市,山西省,140100,351,qxx,qingxuxian
140122,阳曲县,太原市,山西省,140100,351,yqx,yangquxian
140123,娄烦县,太原市,山西省,140100,351,lfx,loufanxian
140181,古交市,太原市,山西省,140100,351,gjs,gujiaoshi
140182,其它区,太原市,山西省,140100,351,qtq,qitaqu
140200,大同市,大同市,山西省,140000,352,dts,datongshi
140202,城区,大同市,山西省,140200,352,cq,chengqu
140203,矿区,大同市,山西省,140200,352,kq,kuangqu
140211,南郊区,大同市,山西省,140200,352,njq,nanjiaoqu
140212,新荣区,大同市,山西省,140200,352,xrq,xinrongqu
140221,阳高县,大同市,山西省,140200,352,ygx,yanggaoxian
140222,天镇县,大同市,山西省,140200,352,tzx,tianzhenxian
140223,广灵县,大同市,山西省,140200,352,glx,guanglingxian
140224,灵丘县,大同市,山西省,140200,352,lqx,lingqiuxian
140225,浑源县,大同市,山西省,140200,352,hyx,hunyuanxian
140226,左云县,大同市,山西省,140200,352,zyx,zuoyunxian
140227,大同县,大同市,山西省,140200,352,dtx,datongxian
140228,其它区,大同市,山西省,140200,352,qtq,qitaqu
140300,阳泉市,阳泉市,山西省,140000,353,yqs,yangquanshi
140302,城区,阳泉市,山西省,140300,353,cq,chengqu
140303,矿区,阳泉市,山西省,140300,353,kq,kuangqu
140311,郊区,阳泉市,山西省,140300,353,jq,jiaoqu
140321,平定县,阳泉市,山西省,140300,353,pdx,pingdingxian
140322,盂县,阳泉市,山西省,140300,353,yx,yuxian
140323,其它区,阳泉市,山西省,140300,353,qtq,qitaqu
140400,长治市,长治市,山西省,140000,355,czs,changzhishi
140421,长治县,长治市,山西省,140400,355,czx,changzhixian
140423,襄垣县,长治市,山西省,140400,355,xyx,xiangyuanxian
140424,屯留县,长治市,山西省,140400,355,tlx,tunliuxian
140425,平顺县,长治市,山西省,140400,355,psx,pingshunxian
140426,黎城县,长治市,山西省,140400,355,lcx,lichengxian
140427,壶关县,长治市,山西省,140400,355,hgx,huguanxian
140428,长子县,长治市,山西省,140400,355,czx,changzixian
140429,武乡县,长治市,山西省,140400,355,wxx,wuxiangxian
140430,沁县,长治市,山西省,140400,355,qx,qinxian
140431,沁源县,长治市,山西省,140400,355,qyx,qinyuanxian
140481,潞城市,长治市,山西省,140400,355,lcs,luchengshi
140482,城区,长治市,山西省,140400,355,cq,chengqu
140483,郊区,长治市,山西省,140400,355,jq,jiaoqu
140484,高新区,长治市,山西省,140400,355,gxq,gaoxinqu
140485,其它区,长治市,山西省,140400,355,qtq,qitaqu
140500,晋城市,晋城市,山西省,140000,356,jcs,jinchengshi
140502,城区,晋城市,山西省,140500,356,cq,chengqu
140521,沁水县,晋城市,山西省,140500,356,qsx,qinshuixian
140522,阳城县,晋城市,山西省,140500,356,ycx,yangchengxian
140524,陵川县,晋城市,山西省,140500,356,lcx,lingchuanxian
140525,泽州县,晋城市,山西省,140500,356,zzx,zezhouxian
140581,高平市,晋城市,山西省,140500,356,gps,gaopingshi
140582,其它区,晋城市,山西省,140500,356,qtq,qitaqu
140600,朔州市,朔州市,山西省,140000,349,szs,shuozhoushi
140602,朔城区,朔州市,山西省,140600,349,scq,shuochengqu
140603,平鲁区,朔州市,山西省,140600,349,plq,pingluqu
140621,山阴县,朔州市,山西省,140600,349,syx,shanyinxian
140622,应县,朔州市,山西省,140600,349,yx,yingxian
140623,右玉县,朔州市,山西省,140600,349,yyx,youyuxian
140624,怀仁县,朔州市,山西省,140600,349,hrx,huairenxian
140625,其它区,朔州市,山西省,140600,349,qtq,qitaqu
140700,晋中市,晋中市,山西省,140000,354,jzs,jinzhongshi
140702,榆次区,晋中市,山西省,140700,354,ycq,yuciqu
140721,榆社县,晋中市,山西省,140700,354,ysx,yushexian
140722,左权县,晋中市,山西省,140700,354,zqx,zuoquanxian
140723,和顺县,晋中市,山西省,140700,354,hsx,heshunxian
140724,昔阳县,晋中市,山西省,140700,354,xyx,xiyangxian
140725,寿阳县,晋中市,山西省,140700,354,syx,shouyangxian
140726,太谷县,晋中市,山西省,140700,354,tgx,taiguxian
140727,祁县,晋中市,山西省,140700,354,qx,qixian
140728,平遥县,晋中市,山西省,140700,354,pyx,pingyaoxian
140729,灵石县,晋中市,山西省,140700,354,lsx,lingshixian
140781,介休市,晋中市,山西省,140700,354,jxs,jiexiushi
140782,其它区,晋中市,山西省,140700,354,qtq,qitaqu
140800,运城市,运城市,山西省,140000,359,ycs,yunchengshi
140802,盐湖区,运城市,山西省,140800,359,yhq,yanhuqu
140821,临猗县,运城市,山西省,140800,359,ljx,linyixian
140822,万荣县,运城市,山西省,140800,359,wrx,wanrongxian
140823,闻喜县,运城市,山西省,140800,359,wxx,wenxixian
140824,稷山县,运城市,山西省,140800,359,jsx,jishanxian
140825,新绛县,运城市,山西省,140800,359,xjx,xinjiangxian
140826,绛县,运城市,山西省,140800,359,jx,jiangxian
140827,垣曲县,运城市,山西省,140800,359,yqx,yuanquxian
140828,夏县,运城市,山西省,140800,359,xx,xiaxian
140829,平陆县,运城市,山西省,140800,359,plx,pingluxian
140830,芮城县,运城市,山西省,140800,359,rcx,ruichengxian
140881,永济市,运城市,山西省,140800,359,yjs,yongjishi
140882,河津市,运城市,山西省,140800,359,hjs,hejinshi
140883,其它区,运城市,山西省,140800,359,qtq,qitaqu
140900,忻州市,忻州市,山西省,140000,350,xzs,xinzhoushi
140902,忻府区,忻州市,山西省,140900,350,xfq,xinfuqu
140921,定襄县,忻州市,山西省,140900,350,dxx,dingxiangxian
140922,五台县,忻州市,山西省,140900,350,wtx,wutaixian
140923,代县,忻州市,山西省,140900,350,dx,daixian
140924,繁峙县,忻州市,山西省,140900,350,fsx,fanshixian
140925,宁武县,忻州市,山西省,140900,350,nwx,ningwuxian
140926,静乐县,忻州市,山西省,140900,350,jlx,jinglexian
140927,神池县,忻州市,山西省,140900,350,scx,shenchixian
140928,五寨县,忻州市,山西省,140900,350,wzx,wuzhaixian
140929,岢岚县,忻州市,山西省,140900,350,klx,kelanxian
140930,河曲县,忻州市,山西省,140900,350,hqx,hequxian
140931,保德县,忻州市,山西省,140900,350,bdx,baodexian
140932,偏关县,忻州市,山西省,140900,350,pgx,pianguanxian
140981,原平市,忻州市,山西省,140900,350,yps,yuanpingshi
140982,其它区,忻州市,山西省,140900,350,qtq,qitaqu
141000,临汾市,临汾市,山西省,140000,357,lfs,linfenshi
141002,尧都区,临汾市,山西省,141000,357,ydq,yaoduqu
141021,曲沃县,临汾市,山西省,141000,357,qwx,quwoxian
141022,翼城县,临汾市,山西省,141000,357,ycx,yichengxian
141023,襄汾县,临汾市,山西省,141000,357,xfx,xiangfenxian
141024,洪洞县,临汾市,山西省,141000,357,hdx,hongtongxian
141025,古县,临汾市,山西省,141000,357,gx,guxian
141026,安泽县,临汾市,山西省,141000,357,azx,anzexian
141027,浮山县,临汾市,山西省,141000,357,fsx,fushanxian
141028,吉县,临汾市,山西省,141000,357,jx,jixian
141029,乡宁县,临汾市,山西省,141000,357,xnx,xiangningxian
141030,大宁县,临汾市,山西省,141000,357,dnx,daningxian
141031,隰县,临汾市,山西省,141000,357,xx,xixian
141032,永和县,临汾市,山西省,141000,357,yhx,yonghexian
141033,蒲县,临汾市,山西省,141000,357,px,puxian
141034,汾西县,临汾市,山西省,141000,357,fxx,fenxixian
141081,侯马市,临汾市,山西省,141000,357,hms,houmashi
141082,霍州市,临汾市,山西省,141000,357,hzs,huozhoushi
141083,其它区,临汾市,山西省,141000,357,qtq,qitaqu
141100,吕梁市,吕梁市,山西省,140000,358,lls,luliangshi
141102,离石区,吕梁市,山西省,141100,358,lsq,lishiqu
141121,文水县,吕梁市,山西省,141100,358,wsx,wenshuixian
141122,交城县,吕梁市,山西省,141100,358,jcx,jiaochengxian
141123,兴县,吕梁市,山西省,141100,358,xx,xingxian
141124,临县,吕梁市,山西省,141100,358,lx,linxian
141125,柳林县,吕梁市,山西省,141100,358,llx,liulinxian
141126,石楼县,吕梁市,山西省,141100,358,slx,shilouxian
141127,岚县,吕梁市,山西省,141100,358,lx,lanxian
141128,方山县,吕梁市,山西省,141100,358,fsx,fangshanxian
141129,中阳县,吕梁市,山西省,141100,358,zyx,zhongyangxian
141130,交口县,吕梁市,山西省,141100,358,jkx,jiaokouxian
141181,孝义市,吕梁市,山西省,141100,358,xys,xiaoyishi
141182,汾阳市,吕梁市,山西省,141100,358,fys,fenyangshi
141183,其它区,吕梁市,山西省,141100,358,qtq,qitaqu
150000,内蒙古自治区,内蒙古自治区,内蒙古自治区,1,,nmgzzq,neimengguzizhiqu
150100,呼和浩特市,呼和浩特市,内蒙古自治区,150000,471,hhhts,huhehaoteshi
150102,新城区,呼和浩特市,内蒙古自治区,150100,471,xcq,xinchengqu
150103,回民区,呼和浩特市,内蒙古自治区,150100,471,hmq,huiminqu
150104,玉泉区,呼和浩特市,内蒙古自治区,150100,471,yqq,yuquanqu
150105,赛罕区,呼和浩特市,内蒙古自治区,150100,471,shq,saihanqu
150121,土默特左旗,呼和浩特市,内蒙古自治区,150100,471,tmtzq,tumotezuoqi
150122,托克托县,呼和浩特市,内蒙古自治区,150100,471,tktx,tuoketuoxian
150123,和林格尔县,呼和浩特市,内蒙古自治区,150100,471,hlgex,helingeerxian
150124,清水河县,呼和浩特市,内蒙古自治区,150100,471,qshx,qingshuihexian
150125,武川县,呼和浩特市,内蒙古自治区,150100,471,wcx,wuchuanxian
150126,其它区,呼和浩特市,内蒙古自治区,150100,471,qtq,qitaqu
150200,包头市,包头市,内蒙古自治区,150000,472,bts,baotoushi
150202,东河区,包头市,内蒙古自治区,150200,472,dhq,donghequ
150203,昆都仑区,包头市,内蒙古自治区,150200,472,kdlq,kundulunqu
150204,青山区,包头市,内蒙古自治区,150200,472,qsq,qingshanqu
150205,石拐区,包头市,内蒙古自治区,150200,472,sgq,shiguaiqu
150206,白云矿区,包头市,内蒙古自治区,150200,472,bykq,baiyunkuangqu
150207,九原区,包头市,内蒙古自治区,150200,472,jyq,jiuyuanqu
150221,土默特右旗,包头市,内蒙古自治区,150200,472,tmtyq,tumoteyouqi
150222,固阳县,包头市,内蒙古自治区,150200,472,gyx,guyangxian
150223,达尔罕茂明安联合旗,包头市,内蒙古自治区,150200,472,dehmmalhq,daerhanmaominganlianheqi
150224,其它区,包头市,内蒙古自治区,150200,472,qtq,qitaqu
150300,乌海市,乌海市,内蒙古自治区,150000,473,whs,wuhaishi
150302,海勃湾区,乌海市,内蒙古自治区,150300,473,hbwq,haibowanqu
150303,海南区,乌海市,内蒙古自治区,150300,473,hnq,hainanqu
150304,乌达区,乌海市,内蒙古自治区,150300,473,wdq,wudaqu
150305,其它区,乌海市,内蒙古自治区,150300,473,qtq,qitaqu
150400,赤峰市,赤峰市,内蒙古自治区,150000,476,cfs,chifengshi
150402,红山区,赤峰市,内蒙古自治区,150400,476,hsq,hongshanqu
150403,元宝山区,赤峰市,内蒙古自治区,150400,476,ybsq,yuanbaoshanqu
150404,松山区,赤峰市,内蒙古自治区,150400,476,ssq,songshanqu
150421,阿鲁科尔沁旗,赤峰市,内蒙古自治区,150400,476,alkeqq,alukeerqinqi
150422,巴林左旗,赤峰市,内蒙古自治区,150400,476,blzq,balinzuoqi
150423,巴林右旗,赤峰市,内蒙古自治区,150400,476,blyq,balinyouqi
150424,林西县,赤峰市,内蒙古自治区,150400,476,lxx,linxixian
